IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
160287180,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,##########,14:30,SOUTHERN,NONE,HOWARD ST / 7TH ST,-122.40939,37.7779765,"(37.7779765037999, -122.409391574893)",1.6029E+13
160287340,MISSING PERSON,MISSING ADULT,Thursday,##########,13:00,SOUTHERN,NONE,300 Block of 7TH ST,-122.40752,37.7765648,"(37.7765647940442, -122.407516832678)",1.6029E+13
160024493,OTHER OFFENSES,CONSPIRACY,Saturday,##########,16:29,SOUTHERN,NONE,800 Block of MARKET ST,-122.40652,37.7850629,"(37.7850629421661, -122.406520987144)",1.6002E+13
160024493,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Saturday,##########,16:29,SOUTHERN,NONE,800 Block of MARKET ST,-122.40652,37.7850629,"(37.7850629421661, -122.406520987144)",1.6002E+13
160024578,WARRANTS,WARRANT ARREST,Saturday,##########,20:01,CENTRAL,"ARREST, BOOKED",400 Block of FRANCISCO ST,-122.41262,37.8048423,"(37.8048422885258, -122.412624442029)",1.6002E+13
160024813,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,##########,21:30,BAYVIEW,NONE,1900 Block of QUESADA AV,-122.39647,37.7361181,"(37.7361181360475, -122.396468790048)",1.6002E+13
160030462,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Tuesday,##########,03:00,TARAVAL,NONE,100 Block of INVERNESS DR,-122.48278,37.7317554,"(37.7317553709575, -122.482775728887)",1.6003E+13
160030478,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Tuesday,##########,01:33,TARAVAL,NONE,1300 Block of 46TH AV,-122.50592,37.7613399,"(37.761339931633, -122.505923256341)",1.6003E+13
160030490,WARRANTS,WARRANT ARREST,Tuesday,##########,03:38,CENTRAL,"ARREST, BOOKED",BAY ST / JONES ST,-122.41689,37.8052112,"(37.8052112316081, -122.416891536622)",1.6003E+13
160033814,TRESPASS,LODGING WITHOUT PERMISSION,Wednesday,01/13/2016 12:00:00 AM,07:54,SOUTHERN,NONE,400 Block of MINNA ST,-122.40751,37.7811305,"(37.7811304562104, -122.407505446721)",1.6003E+13
160033836,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,##########,16:00,SOUTHERN,NONE,100 Block of VALENCIA ST,-122.42238,37.7707189,"(37.7707188965808, -122.422375026857)",1.6003E+13
160030503,MISSING PERSON,MISSING ADULT,Tuesday,##########,01:00,TARAVAL,NONE,SLOAT BL / 21ST AV,-122.47708,37.734618,"(37.7346179976627, -122.477080312342)",1.6003E+13
160030503,MISSING PERSON,FOUND PERSON,Tuesday,##########,01:00,TARAVAL,NONE,SLOAT BL / 21ST AV,-122.47708,37.734618,"(37.7346179976627, -122.477080312342)",1.6003E+13
160030531,WARRANTS,WARRANT ARREST,Tuesday,##########,04:16,NORTHERN,"ARREST, BOOKED",FILLMORE ST / JEFFERSON ST,-122.43727,37.8054688,"(37.8054687829483, -122.437272673927)",1.6003E+13
160030547,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Tuesday,##########,04:57,INGLESIDE,"ARREST, BOOKED",1500 Block of ALABAMA ST,-122.41057,37.7478291,"(37.7478290562548, -122.410568705339)",1.6003E+13
160030547,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Tuesday,##########,04:57,INGLESIDE,"ARREST, BOOKED",1500 Block of ALABAMA ST,-122.41057,37.7478291,"(37.7478290562548, -122.410568705339)",1.6003E+13
160030547,WARRANTS,WARRANT ARREST,Tuesday,##########,04:57,INGLESIDE,"ARREST, BOOKED",1500 Block of ALABAMA ST,-122.41057,37.7478291,"(37.7478290562548, -122.410568705339)",1.6003E+13
160030553,ROBBERY,ROBBERY OF A CHAIN STORE WITH BODILY FORCE,Monday,##########,11:20,CENTRAL,NONE,1000 Block of HYDE ST,-122.41737,37.7905094,"(37.7905094151595, -122.417368206741)",1.6003E+13
160030569,TRESPASS,LODGING WITHOUT PERMISSION,Tuesday,##########,05:48,TENDERLOIN,"ARREST, BOOKED",300 Block of ELLIS ST,-122.41197,37.7849142,"(37.7849141859562, -122.411965795229)",1.6003E+13
160030575,MISSING PERSON,MISSING ADULT,Tuesday,##########,03:30,PARK,NONE,0 Block of LOWER TR,-122.44149,37.7629418,"(37.7629418300396, -122.441488263554)",1.6003E+13
160030575,MISSING PERSON,FOUND PERSON,Tuesday,##########,03:30,PARK,NONE,0 Block of LOWER TR,-122.44149,37.7629418,"(37.7629418300396, -122.441488263554)",1.6003E+13
160030581,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Tuesday,##########,06:15,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,-122.4662,37.7725405,"(37.7725405391593, -122.466204667893)",1.6003E+13
160038187,NON-CRIMINAL,"LICENSE PLATE, RECOVERED",Wednesday,01/13/2016 12:00:00 AM,17:00,BAYVIEW,NONE,800 Block of OLMSTEAD ST,-122.41003,37.7206899,"(37.7206898736531, -122.410027196707)",1.6004E+13
160038193,NON-CRIMINAL,LOST PROPERTY,Monday,##########,21:00,TENDERLOIN,NONE,TAYLOR ST / OFARRELL ST,-122.41133,37.7859963,"(37.7859963050476, -122.411328369311)",1.6004E+13
160287895,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,##########,19:47,NORTHERN,"ARREST, BOOKED",1100 Block of POST ST,-122.42075,37.786667,"(37.7866670084912, -122.420753848399)",1.6029E+13
160287936,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF DRUGS,Thursday,##########,19:38,MISSION,"ARREST, BOOKED",MISSION ST / CESAR CHAVEZ ST,-122.41822,37.7481664,"(37.7481664083985, -122.418221946229)",1.6029E+13
160016296,LARCENY/THEFT,GRAND THEFT FROM PERSON,Saturday,##########,23:00,SOUTHERN,NONE,700 Block of MISSION ST,-122.40397,37.7848283,"(37.784828309361, -122.403971269057)",1.6002E+13
160034072,MISSING PERSON,MISSING ADULT,Thursday,##########,09:00,BAYVIEW,NONE,100 Block of MADDUX AV,-122.39926,37.7329262,"(37.7329261536523, -122.399264458603)",1.6003E+13
160035092,FRAUD,"FALSE PRETENSES, GRAND THEFT",Sunday,##########,00:01,MISSION,NONE,1400 Block of CHURCH ST,-122.42694,37.7473004,"(37.7473004188732, -122.426937897817)",1.6004E+13
160035127,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,01/13/2016 12:00:00 AM,11:30,RICHMOND,NONE,7TH AV / MARTIN LUTHER KING JR DR,-122.46438,37.7664286,"(37.7664285966753, -122.464383299672)",1.6004E+13
160035149,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,01/13/2016 12:00:00 AM,14:36,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.41967,37.7650501,"(37.7650501214668, -122.419671780296)",1.6004E+13
160035183,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Sunday,##########,16:00,TARAVAL,NONE,200 Block of VIDAL DR,-122.48467,37.7191895,"(37.7191895425338, -122.484666330998)",1.6004E+13
160035343,PROSTITUTION,HUMAN TRAFFICKING,Tuesday,##########,23:00,CENTRAL,NONE,600 Block of JACKSON ST,-122.40554,37.7962176,"(37.7962176298952, -122.405539467869)",1.6004E+13
160035343,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Tuesday,##########,23:00,CENTRAL,NONE,600 Block of JACKSON ST,-122.40554,37.7962176,"(37.7962176298952, -122.405539467869)",1.6004E+13
160025372,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,##########,04:42,CENTRAL,NONE,900 Block of SUTTER ST,-122.41603,37.7883351,"(37.7883351248181, -122.416032976503)",1.6003E+13
160025388,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,##########,00:05,SOUTHERN,NONE,1000 Block of MARKET ST,-122.41107,37.7817511,"(37.7817511307229, -122.411071423064)",1.6003E+13
160030757,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Tuesday,##########,08:40,RICHMOND,NONE,FULTON ST / 6TH AV,-122.46375,37.7736224,"(37.7736224122729, -122.463749926391)",1.6003E+13
160030757,NON-CRIMINAL,LOST PROPERTY,Tuesday,##########,08:40,RICHMOND,NONE,FULTON ST / 6TH AV,-122.46375,37.7736224,"(37.7736224122729, -122.463749926391)",1.6003E+13
160030757,NON-CRIMINAL,FOUND PROPERTY,Tuesday,##########,08:40,RICHMOND,NONE,FULTON ST / 6TH AV,-122.46375,37.7736224,"(37.7736224122729, -122.463749926391)",1.6003E+13
160030763,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,##########,08:45,NORTHERN,NONE,1100 Block of FILLMORE ST,-122.43198,37.7800479,"(37.7800478529923, -122.431979576386)",1.6003E+13
160034226,OTHER OFFENSES,RECKLESS DRIVING,Wednesday,01/13/2016 12:00:00 AM,10:35,NORTHERN,"ARREST, BOOKED",VANNESS AV / EDDY ST,-122.42082,37.7828946,"(37.7828946450912, -122.420818330445)",1.6003E+13
160034248,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Tuesday,##########,15:00,BAYVIEW,NONE,300 Block of BAY SHORE BL,-122.40683,37.741055,"(37.741054981526, -122.406825183678)",1.6003E+13
160034276,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Wednesday,01/13/2016 12:00:00 AM,10:09,INGLESIDE,NONE,3300 Block of MISSION ST,-122.42113,37.7435551,"(37.7435550542265, -122.421128029505)",1.6003E+13
160034301,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,##########,08:30,NORTHERN,NONE,VALLEJO ST / LAGUNA ST,-122.43019,37.7958527,"(37.7958526962698, -122.430185001617)",1.6003E+13
160016406,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Thursday,##########,02:05,TENDERLOIN,NONE,100 Block of TURK ST,-122.41162,37.7831614,"(37.7831614109395, -122.411615075408)",1.6002E+13
160016412,SUSPICIOUS OCC,"SUSPICIOUS AUTO, POSSIBLY SEX",Thursday,##########,02:42,TARAVAL,NONE,1200 Block of OCEAN AV,-122.45568,37.7237017,"(37.7237017394146, -122.455678529624)",1.6002E+13
160016428,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Thursday,##########,03:30,TARAVAL,"ARREST, BOOKED",0 Block of SERRANO DR,-122.47592,37.7201092,"(37.7201092063584, -122.475924482317)",1.6002E+13
160016428,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Thursday,##########,03:30,TARAVAL,"ARREST, BOOKED",0 Block of SERRANO DR,-122.47592,37.7201092,"(37.7201092063584, -122.475924482317)",1.6002E+13
160016428,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Thursday,##########,03:30,TARAVAL,"ARREST, BOOKED",0 Block of SERRANO DR,-122.47592,37.7201092,"(37.7201092063584, -122.475924482317)",1.6002E+13
160016428,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Thursday,##########,03:30,TARAVAL,"ARREST, BOOKED",0 Block of SERRANO DR,-122.47592,37.7201092,"(37.7201092063584, -122.475924482317)",1.6002E+13
160035785,WARRANTS,WARRANT ARREST,Wednesday,01/13/2016 12:00:00 AM,17:20,TENDERLOIN,"ARREST, BOOKED",100 Block of TURK ST,-122.41162,37.7831614,"(37.7831614109395, -122.411615075408)",1.6004E+13
160016478,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,##########,05:30,MISSION,"ARREST, BOOKED",19TH ST / SOUTH VAN NESS AV,-122.41703,37.7603657,"(37.7603656931573, -122.417028392106)",1.6002E+13
160016519,ASSAULT,BATTERY,Thursday,##########,05:50,SOUTHERN,NONE,200 Block of MARKET ST,-122.39703,37.7928237,"(37.7928236509312, -122.397034190089)",1.6002E+13
160016525,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Wednesday,##########,22:00,MISSION,NONE,100 Block of SANCARLOS ST,-122.41998,37.7609778,"(37.760977839555, -122.419981097029)",1.6002E+13
160016531,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,##########,07:29,MISSION,NONE,NOE ST / 17TH ST,-122.43295,37.7626191,"(37.76261907534, -122.432951132198)",1.6002E+13
160016547,VANDALISM,"MALICIOUS MISCHIEF, TIRE SLASHING",Wednesday,##########,20:00,PARK,NONE,WALLER ST / STANYAN ST,-122.45335,37.7682463,"(37.7682463076665, -122.453354647469)",1.6002E+13
160035224,WARRANTS,WARRANT ARREST,Wednesday,01/13/2016 12:00:00 AM,15:05,NORTHERN,"ARREST, BOOKED",2000 Block of POLK ST,-122.42161,37.7955039,"(37.7955038710773, -122.421608893207)",1.6004E+13
160035230,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,01/13/2016 12:00:00 AM,13:30,MISSION,NONE,18TH ST / NOE ST,-122.4328,37.7610202,"(37.7610201697083, -122.432795347224)",1.6004E+13
160035252,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Wednesday,01/13/2016 12:00:00 AM,02:00,RICHMOND,NONE,700 Block of LA PLAYA ST,-122.51003,37.7741787,"(37.7741786514476, -122.510032525985)",1.6004E+13
160035252,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Wednesday,01/13/2016 12:00:00 AM,02:00,RICHMOND,NONE,700 Block of LA PLAYA ST,-122.51003,37.7741787,"(37.7741786514476, -122.510032525985)",1.6004E+13
160035274,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Tuesday,##########,18:30,SOUTHERN,NONE,600 Block of MARKET ST,-122.40307,37.7877867,"(37.7877867423496, -122.403070886779)",1.6004E+13
16003604,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Thursday,01/14/2016 12:00:00 AM,15:55,RICHMOND,NONE,400 Block of 9TH AV,-122.46749,37.7798912,"(37.7798911973996, -122.467488647124)",1.6004E+12
160036250,OTHER OFFENSES,TRAFFIC VIOLATION,Wednesday,01/13/2016 12:00:00 AM,19:43,INGLESIDE,"ARREST, BOOKED",MISSION ST / BRAZIL AV,-122.43487,37.7245892,"(37.724589160901, -122.434870543645)",1.6004E+13
160044526,NON-CRIMINAL,FOUND PROPERTY,Saturday,01/16/2016 12:00:00 AM,14:30,NORTHERN,NONE,1100 Block of FILLMORE ST,-122.43212,37.7800304,"(37.7800304351156, -122.432116233695)",1.6004E+13
160283871,LARCENY/THEFT,PETTY THEFT BICYCLE,Wednesday,##########,15:00,NORTHERN,NONE,MARKET ST / 9TH ST,-122.41629,37.7774937,"(37.777493677735, -122.416293820935)",1.6028E+13
160293751,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,##########,21:45,BAYVIEW,"ARREST, BOOKED",600 Block of KEITH ST,-122.38278,37.7371979,"(37.7371978950809, -122.382779253988)",1.6029E+13
160293892,ROBBERY,"ROBBERY, ARMED WITH A KNIFE",Sunday,##########,00:30,BAYVIEW,NONE,3RD ST / INNES AV,-122.38903,37.7395347,"(37.7395346503107, -122.389033327445)",1.6029E+13
160294129,NON-CRIMINAL,LOST PROPERTY,Sunday,##########,03:25,MISSION,NONE,15TH ST / VALENCIA ST,-122.42205,37.7665387,"(37.7665387195995, -122.422045943548)",1.6029E+13
160294191,ROBBERY,"ROBBERY, ARMED WITH A GUN",Sunday,##########,05:00,MISSION,NONE,19TH ST / GUERRERO ST,-122.42364,37.7599667,"(37.7599667312465, -122.423643957485)",1.6029E+13
160037446,NON-CRIMINAL,FOUND PROPERTY,Thursday,01/14/2016 12:00:00 AM,08:00,BAYVIEW,NONE,1200 Block of 3RD ST,-122.38952,37.7724682,"(37.7724682400061, -122.389517648036)",1.6004E+13
160037515,NON-CRIMINAL,AIDED CASE,Thursday,01/14/2016 12:00:00 AM,08:31,NORTHERN,UNFOUNDED,1400 Block of PINE ST,-122.41969,37.7897774,"(37.7897774160756, -122.419694813697)",1.6004E+13
160037515,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,01/14/2016 12:00:00 AM,08:31,NORTHERN,UNFOUNDED,1400 Block of PINE ST,-122.41969,37.7897774,"(37.7897774160756, -122.419694813697)",1.6004E+13
160037612,FRAUD,"CREDIT CARD, THEFT BY USE OF",Wednesday,01/13/2016 12:00:00 AM,23:59,SOUTHERN,NONE,1000 Block of HOWARD ST,-122.40852,37.7785853,"(37.7785853155801, -122.408520791815)",1.6004E+13
160296272,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,##########,21:40,TENDERLOIN,NONE,200 Block of JONES ST,-122.41257,37.7834687,"(37.7834687204586, -122.412573643201)",1.603E+13
160296288,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,##########,19:00,RICHMOND,NONE,900 Block of ANZA ST,-122.45732,37.7795893,"(37.7795892603426, -122.45731978553)",1.603E+13
160296294,FORGERY/COUNTERFEITING,"MONEY, CHANGING FACE AMOUNT",Sunday,##########,22:00,CENTRAL,NONE,400 Block of GEARY ST,-122.41072,37.7870966,"(37.7870966495663, -122.41072162587)",1.603E+13
160296733,ASSAULT,BATTERY,Monday,##########,07:15,NORTHERN,NONE,ELLIS ST / FILLMORE ST,-122.43252,37.7823496,"(37.7823496388199, -122.432515381765)",1.603E+13
160027425,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,##########,22:15,SOUTHERN,"ARREST, CITED",200 Block of INTERSTATE80 HY,-122.36557,37.8096707,"(37.8096707013239, -122.365565425353)",1.6003E+13
160027538,BURGLARY,"BURGLARY OF FLAT, UNLAWFUL ENTRY",Sunday,##########,23:19,BAYVIEW,"ARREST, BOOKED",1000 Block of DEHARO ST,-122.40068,37.7558988,"(37.755898750597, -122.400677469279)",1.6003E+13
160033381,LARCENY/THEFT,PETTY THEFT BICYCLE,Wednesday,01/13/2016 12:00:00 AM,01:06,MISSION,NONE,3500 Block of 19TH ST,-122.42328,37.7599344,"(37.7599343600679, -122.423276159968)",1.6003E+13
160033397,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Wednesday,01/13/2016 12:00:00 AM,01:29,PARK,NONE,STANYAN ST / HAIGHT ST,-122.45353,37.7691663,"(37.7691662978052, -122.45353456066)",1.6003E+13
160033397,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,01/13/2016 12:00:00 AM,01:29,PARK,NONE,STANYAN ST / HAIGHT ST,-122.45353,37.7691663,"(37.7691662978052, -122.45353456066)",1.6003E+13
160036874,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Tuesday,##########,05:45,TENDERLOIN,NONE,400 Block of JONES ST,-122.41276,37.7850961,"(37.7850960963726, -122.412758759499)",1.6004E+13
160036880,OTHER OFFENSES,TRAFFIC VIOLATION,Thursday,01/14/2016 12:00:00 AM,00:40,BAYVIEW,"ARREST, BOOKED",3RD ST / FITZGERALD AV,-122.39527,37.7232222,"(37.7232222390124, -122.395265488404)",1.6004E+13
160036896,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Thursday,01/14/2016 12:00:00 AM,00:30,NORTHERN,"ARREST, BOOKED",LAGUNA ST / POST ST,-122.42815,37.7857828,"(37.7857828233879, -122.428151140162)",1.6004E+13
160036896,OTHER OFFENSES,PROBATION VIOLATION,Thursday,01/14/2016 12:00:00 AM,00:30,NORTHERN,"ARREST, BOOKED",LAGUNA ST / POST ST,-122.42815,37.7857828,"(37.7857828233879, -122.428151140162)",1.6004E+13
160036909,ASSAULT,AGGRAVATED ASSAULT WITH A GUN,Thursday,01/14/2016 12:00:00 AM,01:15,TENDERLOIN,NONE,200 Block of LEAVENWORTH ST,-122.41408,37.7832767,"(37.7832767266062, -122.414081138014)",1.6004E+13
160201312,ASSAULT,BATTERY,Wednesday,##########,07:17,MISSION,"ARREST, BOOKED",1400 Block of STEVENSON ST,-122.42135,37.7687574,"(37.7687574366703, -122.421347327314)",1.602E+13
160220851,ASSAULT,BATTERY,Wednesday,03/16/2016 12:00:00 AM,11:18,SOUTHERN,NONE,0 Block of ESSEX ST,-122.39506,37.7859931,"(37.7859930647181, -122.395062469002)",1.6022E+13
160298682,NON-CRIMINAL,"LICENSE PLATE, RECOVERED",Sunday,##########,20:00,MISSION,NONE,CESAR CHAVEZ ST / HARRISON ST,-122.41149,37.7482978,"(37.7482978316683, -122.411486365637)",1.603E+13
160298698,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,##########,15:30,INGLESIDE,NONE,JOHNFSHELLEY DR / CAMBRIDGE ST,-122.41648,37.7218104,"(37.7218104028931, -122.416483539589)",1.603E+13
160016597,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Wednesday,##########,18:00,CENTRAL,NONE,1000 Block of BATTERY ST,-122.4015,37.801159,"(37.8011589940908, -122.40149972917)",1.6002E+13
160016650,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,##########,16:00,INGLESIDE,NONE,0 Block of ATHENS ST,-122.42428,37.727293,"(37.7272929954166, -122.424276475396)",1.6002E+13
160016666,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,##########,00:01,TARAVAL,NONE,1300 Block of NORIEGA ST,-122.4781,37.7542236,"(37.7542236342376, -122.478096160934)",1.6002E+13
160016694,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Thursday,##########,07:44,CENTRAL,"ARREST, BOOKED",POWELL ST / JEFFERSON ST,-122.41253,37.8086251,"(37.8086250595467, -122.412527239682)",1.6002E+13
160016694,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Thursday,##########,07:44,CENTRAL,"ARREST, BOOKED",POWELL ST / JEFFERSON ST,-122.41253,37.8086251,"(37.8086250595467, -122.412527239682)",1.6002E+13
160037935,OTHER OFFENSES,PHONE CALLS IN VIOLATION OF DV COURT ORDER,Tuesday,##########,08:00,CENTRAL,NONE,100 Block of SUTTER ST,-122.40271,37.7900284,"(37.7900283997728, -122.40271197324)",1.6004E+13
160037935,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Tuesday,##########,08:00,CENTRAL,NONE,100 Block of SUTTER ST,-122.40271,37.7900284,"(37.7900283997728, -122.40271197324)",1.6004E+13
160037935,SECONDARY CODES,DOMESTIC VIOLENCE,Tuesday,##########,08:00,CENTRAL,NONE,100 Block of SUTTER ST,-122.40271,37.7900284,"(37.7900283997728, -122.40271197324)",1.6004E+13
160037935,ASSAULT,THREATS AGAINST LIFE,Tuesday,##########,08:00,CENTRAL,NONE,100 Block of SUTTER ST,-122.40271,37.7900284,"(37.7900283997728, -122.40271197324)",1.6004E+13
160037941,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,01/14/2016 12:00:00 AM,12:23,BAYVIEW,"ARREST, BOOKED",5100 Block of 3RD ST,-122.39181,37.7312196,"(37.7312196259945, -122.39180699384)",1.6004E+13
160028150,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,##########,20:30,PARK,NONE,HILLWAY AV / CARL ST,-122.45676,37.764932,"(37.7649319714519, -122.456758872231)",1.6003E+13
160028194,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Monday,##########,08:50,CENTRAL,NONE,CLAY ST / MASON ST,-122.41119,37.7936432,"(37.7936431898685, -122.411189433629)",1.6003E+13
160028207,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,##########,21:00,INGLESIDE,NONE,500 Block of BANKS ST,-122.41298,37.7364387,"(37.7364386609948, -122.412980811504)",1.6003E+13
160028229,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,##########,08:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034,37.7754207,"(37.775420706711, -122.403404791479)",1.6003E+13
160034878,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,01/13/2016 12:00:00 AM,12:00,BAYVIEW,NONE,2000 Block of SILVER AV,-122.39948,37.7360582,"(37.7360581877632, -122.399483468572)",1.6003E+13
160034884,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,##########,19:30,TARAVAL,NONE,HAROLD AV / GRAFTON AV,-122.45309,37.7200389,"(37.7200389487046, -122.453090606839)",1.6003E+13
160034903,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Tuesday,##########,22:00,MISSION,NONE,1800 Block of BRYANT ST,-122.41037,37.7636533,"(37.7636533142198, -122.410371783941)",1.6003E+13
160038450,OTHER OFFENSES,CONSPIRACY,Thursday,01/14/2016 12:00:00 AM,15:02,TENDERLOIN,"ARREST, BOOKED",LEAVENWORTH ST / ELLIS ST,-122.41443,37.7846576,"(37.7846576329256, -122.414433155063)",1.6004E+13
160038488,ASSAULT,FALSE IMPRISONMENT,Thursday,01/14/2016 12:00:00 AM,15:21,BAYVIEW,"ARREST, BOOKED",1100 Block of FITZGERALD AV,-122.39036,37.7205065,"(37.7205064590363, -122.39036028161)",1.6004E+13
160050551,NON-CRIMINAL,"LICENSE PLATE, RECOVERED",Sunday,01/17/2016 12:00:00 AM,18:00,BAYVIEW,NONE,1400 Block of HUDSON AV,-122.38514,37.7383339,"(37.7383338978754, -122.385135095076)",1.6005E+13
160050614,VEHICLE THEFT,STOLEN TRUCK,Monday,01/18/2016 12:00:00 AM,06:40,BAYVIEW,NONE,MINNESOTA ST / 19TH ST,-122.39057,37.7616528,"(37.7616527682409, -122.390574957585)",1.6005E+13
160314476,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,04/17/2016 12:00:00 AM,02:40,SOUTHERN,NONE,900 Block of MISSION ST,-122.40805,37.7815668,"(37.7815668300024, -122.40805253847)",1.6031E+13
160314551,WARRANTS,WARRANT ARREST,Sunday,04/17/2016 12:00:00 AM,05:40,RICHMOND,"ARREST, BOOKED",CABRILLO ST / 11TH AV,-122.46923,37.7751243,"(37.775124283721, -122.469226428418)",1.6031E+13
160016832,MISSING PERSON,MISSING ADULT,Thursday,##########,08:30,INGLESIDE,NONE,300 Block of NEVADA ST,-122.41149,37.737571,"(37.7375709605715, -122.411492661573)",1.6002E+13
